Trade_Time;open;high;low;close;VOL;VB;VS;Delta_Vol;OI;doi;yurl_l;dyl;yurl_s;dys;yurl_l_num;yurl_s_num;fiz_l;fyl;fiz_s;fys
2022-08-29 19:45:00;115140.0;115150.0;115100.0;115110.0;88;43;45;-2;168880.0;8.0;53861.0;5.0;4851.0;-4.0;49.0;32.0;30579.0;-1.0;79589.0;8.0
2022-08-29 19:50:00;115120.0;115150.0;115080.0;115080.0;68;20;48;-28;168862.0;-18.0;53859.0;-2.0;4853.0;2.0;49.0;32.0;30572.0;-7.0;79578.0;-11.0
2022-08-29 19:55:00;115070.0;115160.0;115070.0;115100.0;41;20;21;-1;168860.0;-2.0;53863.0;4.0;4852.0;-1.0;50.0;32.0;30567.0;-5.0;79578.0;0.0
2022-08-29 20:00:00;115130.0;115150.0;115090.0;115120.0;39;19;20;-1;168864.0;4.0;53859.0;-4.0;4850.0;-2.0;49.0;31.0;30573.0;6.0;79582.0;4.0
2022-08-29 20:05:00;115100.0;115190.0;115090.0;115190.0;65;39;26;13;168906.0;42.0;53859.0;0.0;4850.0;0.0;49.0;31.0;30594.0;21.0;79603.0;21.0
2022-08-29 20:10:00;115160.0;115250.0;115160.0;115180.0;82;68;14;54;168946.0;40.0;53858.0;-1.0;4853.0;3.0;49.0;31.0;30615.0;21.0;79620.0;17.0
2022-08-29 20:15:00;115180.0;115250.0;115160.0;115230.0;48;19;29;-10;168940.0;-6.0;53850.0;-8.0;4854.0;1.0;49.0;31.0;30620.0;5.0;79616.0;-4.0
2022-08-29 20:20:00;115230.0;115290.0;115230.0;115250.0;117;69;48;21;168832.0;-108.0;53849.0;-1.0;4859.0;5.0;48.0;32.0;30567.0;-53.0;79557.0;-59.0
2022-08-29 20:25:00;115250.0;115290.0;115200.0;115240.0;63;11;52;-41;168840.0;8.0;53849.0;0.0;4863.0;4.0;48.0;31.0;30571.0;4.0;79557.0;0.0
2022-08-29 20:30:00;115230.0;115260.0;115190.0;115220.0;48;6;42;-36;168784.0;-56.0;53849.0;0.0;4862.0;-1.0;48.0;31.0;30543.0;-28.0;79530.0;-27.0
2022-08-29 20:35:00;115210.0;115210.0;115200.0;115200.0;7;0;7;-7;168784.0;0.0;53849.0;0.0;4862.0;0.0;48.0;31.0;30543.0;0.0;79530.0;0.0
2022-08-29 20:40:00;115200.0;115250.0;115190.0;115250.0;41;27;14;13;168776.0;-8.0;53849.0;0.0;4864.0;2.0;48.0;31.0;30539.0;-4.0;79524.0;-6.0
2022-08-29 20:45:00;115240.0;115270.0;115240.0;115250.0;19;15;4;11;168764.0;-12.0;53853.0;4.0;4864.0;0.0;49.0;31.0;30529.0;-10.0;79518.0;-6.0
2022-08-29 20:50:00;115250.0;115250.0;115190.0;115190.0;39;3;36;-33;168750.0;-14.0;53852.0;-1.0;4861.0;-3.0;49.0;31.0;30523.0;-6.0;79514.0;-4.0
2022-08-29 20:55:00;115190.0;115200.0;115150.0;115150.0;32;6;26;-20;168770.0;20.0;53852.0;0.0;4860.0;-1.0;49.0;30.0;30533.0;10.0;79525.0;11.0
2022-08-29 21:00:00;115150.0;115270.0;115140.0;115250.0;59;50;9;41;168758.0;-12.0;53851.0;-1.0;4865.0;5.0;48.0;33.0;30528.0;-5.0;79514.0;-11.0
2022-08-29 21:05:00;115250.0;115330.0;115230.0;115250.0;129;98;31;67;168618.0;-140.0;53851.0;0.0;4867.0;2.0;48.0;32.0;30458.0;-70.0;79442.0;-72.0
2022-08-29 21:10:00;115310.0;115400.0;115300.0;115380.0;93;80;13;67;168568.0;-50.0;53851.0;0.0;4870.0;3.0;48.0;32.0;30433.0;-25.0;79414.0;-28.0
2022-08-29 21:15:00;115380.0;115400.0;115350.0;115350.0;62;29;33;-4;168600.0;32.0;53853.0;2.0;4870.0;0.0;49.0;32.0;30447.0;14.0;79430.0;16.0
2022-08-29 21:20:00;115330.0;115340.0;115310.0;115330.0;27;4;23;-19;168622.0;22.0;53853.0;0.0;4870.0;0.0;49.0;32.0;30458.0;11.0;79441.0;11.0
2022-08-29 21:25:00;115360.0;115360.0;115280.0;115280.0;70;11;59;-48;168632.0;10.0;53853.0;0.0;4867.0;-3.0;49.0;32.0;30463.0;5.0;79449.0;8.0
2022-08-29 21:30:00;115290.0;115390.0;115290.0;115390.0;107;61;46;15;168592.0;-40.0;53887.0;34.0;4866.0;-1.0;52.0;31.0;30409.0;-54.0;79430.0;-19.0
2022-08-29 21:35:00;115400.0;115480.0;115390.0;115400.0;166;138;28;110;168586.0;-6.0;53889.0;2.0;4869.0;3.0;51.0;31.0;30404.0;-5.0;79424.0;-6.0
2022-08-29 21:40:00;115420.0;115460.0;115310.0;115330.0;118;28;90;-62;168716.0;130.0;53938.0;49.0;4871.0;2.0;52.0;32.0;30420.0;16.0;79487.0;63.0
2022-08-29 21:45:00;115340.0;115350.0;115320.0;115320.0;26;13;13;0;168720.0;4.0;53940.0;2.0;4876.0;5.0;51.0;33.0;30420.0;0.0;79484.0;-3.0
2022-08-29 21:50:00;115320.0;115320.0;115280.0;115280.0;28;5;23;-18;168692.0;-28.0;53940.0;0.0;4876.0;0.0;51.0;33.0;30406.0;-14.0;79470.0;-14.0
2022-08-29 21:55:00;115290.0;115300.0;115260.0;115260.0;20;1;19;-18;168662.0;-30.0;53940.0;0.0;4873.0;-3.0;51.0;32.0;30391.0;-15.0;79458.0;-12.0
2022-08-29 22:00:00;115270.0;115310.0;115250.0;115260.0;61;31;30;1;168632.0;-30.0;53940.0;0.0;4869.0;-4.0;51.0;32.0;30376.0;-15.0;79447.0;-11.0
2022-08-29 22:05:00;115300.0;115300.0;115250.0;115280.0;26;19;7;12;168650.0;18.0;53940.0;0.0;4869.0;0.0;51.0;32.0;30385.0;9.0;79456.0;9.0
2022-08-29 22:10:00;115260.0;115260.0;115220.0;115260.0;45;13;32;-19;168640.0;-10.0;53940.0;0.0;4864.0;-5.0;51.0;30.0;30380.0;-5.0;79456.0;0.0
2022-08-29 22:15:00;115290.0;115330.0;115200.0;115240.0;141;32;109;-77;168606.0;-34.0;53949.0;9.0;4863.0;-1.0;53.0;29.0;30354.0;-26.0;79440.0;-16.0
2022-08-29 22:20:00;115240.0;115250.0;115200.0;115230.0;59;14;45;-31;168606.0;0.0;53949.0;0.0;4863.0;0.0;53.0;29.0;30354.0;0.0;79440.0;0.0
2022-08-29 22:25:00;115190.0;115240.0;115160.0;115230.0;41;16;25;-9;168606.0;0.0;53949.0;0.0;4863.0;0.0;53.0;29.0;30354.0;0.0;79440.0;0.0
2022-08-29 22:30:00;115240.0;115350.0;115220.0;115290.0;123;103;20;83;168552.0;-54.0;53943.0;-6.0;4884.0;21.0;51.0;31.0;30333.0;-21.0;79392.0;-48.0
2022-08-29 22:35:00;115290.0;115350.0;115290.0;115310.0;38;20;18;2;168516.0;-36.0;53943.0;0.0;4874.0;-10.0;51.0;31.0;30315.0;-18.0;79384.0;-8.0
2022-08-29 22:40:00;115320.0;115350.0;115270.0;115270.0;85;48;37;11;168540.0;24.0;53943.0;0.0;4870.0;-4.0;51.0;30.0;30327.0;12.0;79400.0;16.0
2022-08-29 22:45:00;115270.0;115330.0;115190.0;115260.0;63;38;25;13;168476.0;-64.0;53931.0;-12.0;4870.0;0.0;51.0;30.0;30307.0;-20.0;79368.0;-32.0
2022-08-29 22:50:00;115270.0;115270.0;115120.0;115130.0;98;7;91;-84;168462.0;-14.0;53947.0;16.0;4865.0;-5.0;55.0;29.0;30284.0;-23.0;79366.0;-2.0
2022-08-29 22:55:00;115150.0;115260.0;115130.0;115250.0;41;38;3;35;168458.0;-4.0;53933.0;-14.0;4865.0;0.0;53.0;29.0;30296.0;12.0;79364.0;-2.0
2022-08-29 23:00:00;115280.0;115320.0;115200.0;115210.0;58;27;31;-4;168480.0;22.0;53933.0;0.0;4865.0;0.0;52.0;29.0;30307.0;11.0;79375.0;11.0
2022-08-29 23:05:00;115200.0;115210.0;115150.0;115150.0;54;3;51;-48;168488.0;8.0;53954.0;21.0;4865.0;0.0;55.0;29.0;30290.0;-17.0;79379.0;4.0
2022-08-29 23:10:00;115200.0;115270.0;115160.0;115260.0;37;27;10;17;168500.0;12.0;53947.0;-7.0;4865.0;0.0;53.0;29.0;30303.0;13.0;79385.0;6.0
2022-08-29 23:15:00;115200.0;115220.0;115160.0;115170.0;46;25;21;4;168504.0;4.0;53958.0;11.0;4865.0;0.0;54.0;29.0;30294.0;-9.0;79387.0;2.0
2022-08-29 23:20:00;115170.0;115190.0;115150.0;115160.0;64;43;21;22;168492.0;-12.0;53957.0;-1.0;4865.0;0.0;53.0;29.0;30289.0;-5.0;79381.0;-6.0
2022-08-29 23:25:00;115160.0;115160.0;115130.0;115130.0;26;2;24;-22;168492.0;0.0;53957.0;0.0;4865.0;0.0;53.0;29.0;30289.0;0.0;79381.0;0.0
2022-08-29 23:30:00;115140.0;115180.0;115130.0;115130.0;21;6;15;-9;168496.0;4.0;53960.0;3.0;4865.0;0.0;53.0;29.0;30288.0;-1.0;79383.0;2.0
2022-08-29 23:35:00;115140.0;115180.0;115110.0;115180.0;33;10;23;-13;168502.0;6.0;53957.0;-3.0;4865.0;0.0;53.0;29.0;30294.0;6.0;79386.0;3.0
2022-08-29 23:40:00;115150.0;115250.0;115140.0;115180.0;48;31;17;14;168480.0;-22.0;53945.0;-12.0;4870.0;5.0;53.0;29.0;30295.0;1.0;79370.0;-16.0
2022-08-29 23:45:00;115180.0;115340.0;115110.0;115330.0;185;125;60;65;168440.0;-40.0;53939.0;-6.0;4874.0;4.0;51.0;30.0;30281.0;-14.0;79346.0;-24.0
2022-08-30 10:00:00;115350.0;115700.0;115250.0;115590.0;4711;2439;2272;167;168934.0;494.0;54104.0;165.0;4884.0;10.0;56.0;30.0;30363.0;82.0;79583.0;237.0
2022-08-30 10:05:00;115620.0;115820.0;115460.0;115470.0;2499;1268;1231;37;169279.0;345.0;54032.0;-72.0;4934.0;50.0;53.0;33.0;30608.0;245.0;79705.0;122.0
2022-08-30 10:10:00;115460.0;115780.0;115420.0;115670.0;1820;1016;804;212;169668.0;389.0;54120.0;88.0;4877.0;-57.0;54.0;32.0;30715.0;107.0;79956.0;251.0
2022-08-30 10:15:00;115690.0;115780.0;115420.0;115500.0;1515;661;854;-193;169800.0;132.0;54074.0;-46.0;4875.0;-2.0;55.0;31.0;30826.0;111.0;80025.0;69.0
2022-08-30 10:20:00;115550.0;115570.0;115310.0;115410.0;1262;490;772;-282;169696.0;-104.0;54203.0;129.0;4898.0;23.0;56.0;31.0;30645.0;-181.0;79950.0;-75.0
2022-08-30 10:25:00;115380.0;115430.0;115120.0;115150.0;2316;859;1457;-598;169944.0;248.0;54217.0;14.0;4907.0;9.0;54.0;33.0;30755.0;110.0;80065.0;115.0
2022-08-30 10:30:00;115150.0;115290.0;115040.0;115200.0;1658;767;891;-124;169962.0;18.0;54313.0;96.0;4886.0;-21.0;54.0;34.0;30669.0;-86.0;80094.0;29.0
2022-08-30 10:35:00;115210.0;115910.0;115150.0;115820.0;3832;2560;1272;1288;169537.0;-425.0;54398.0;85.0;4911.0;25.0;53.0;34.0;30371.0;-298.0;79857.0;-237.0
2022-08-30 10:40:00;115820.0;115950.0;115680.0;115730.0;1924;959;965;-6;169824.0;287.0;54475.0;77.0;4931.0;20.0;53.0;35.0;30437.0;66.0;79981.0;124.0
2022-08-30 10:45:00;115710.0;115710.0;115440.0;115500.0;1176;453;723;-270;169966.0;142.0;54469.0;-6.0;4875.0;-56.0;56.0;34.0;30514.0;77.0;80108.0;127.0
2022-08-30 10:50:00;115500.0;115690.0;115300.0;115430.0;1843;788;1055;-267;169990.0;24.0;54439.0;-30.0;4885.0;10.0;54.0;34.0;30556.0;42.0;80110.0;2.0
2022-08-30 10:55:00;115440.0;115750.0;115430.0;115670.0;1401;749;652;97;170102.0;112.0;54405.0;-34.0;4910.0;25.0;54.0;35.0;30646.0;90.0;80141.0;31.0
2022-08-30 11:00:00;115670.0;115850.0;115600.0;115730.0;1517;860;657;203;170240.0;138.0;54471.0;66.0;4916.0;6.0;53.0;36.0;30649.0;3.0;80204.0;63.0
2022-08-30 11:05:00;115720.0;115790.0;115540.0;115630.0;661;291;370;-79;170194.0;-46.0;54407.0;-64.0;4903.0;-13.0;53.0;37.0;30690.0;41.0;80194.0;-10.0
2022-08-30 11:10:00;115620.0;115730.0;115440.0;115560.0;767;314;453;-139;170172.0;-22.0;54373.0;-34.0;4884.0;-19.0;55.0;34.0;30713.0;23.0;80202.0;8.0
2022-08-30 11:15:00;115540.0;115730.0;115470.0;115690.0;577;377;200;177;170048.0;-124.0;54399.0;26.0;4897.0;13.0;55.0;34.0;30625.0;-88.0;80127.0;-75.0
2022-08-30 11:20:00;115680.0;115690.0;114910.0;114950.0;3430;923;2507;-1584;169397.0;-651.0;54469.0;70.0;4841.0;-56.0;56.0;32.0;30230.0;-395.0;79857.0;-270.0
2022-08-30 11:25:00;114950.0;115130.0;114940.0;115030.0;1012;501;511;-10;169600.0;203.0;54483.0;14.0;4842.0;1.0;56.0;32.0;30317.0;87.0;79958.0;101.0
2022-08-30 11:30:00;115040.0;115090.0;114680.0;114740.0;2542;766;1776;-1010;169562.0;-38.0;54391.0;-92.0;4855.0;13.0;55.0;33.0;30390.0;73.0;79926.0;-32.0
2022-08-30 11:35:00;114730.0;114880.0;114600.0;114840.0;1573;961;612;349;169644.0;82.0;54359.0;-32.0;4844.0;-11.0;52.0;33.0;30463.0;73.0;79978.0;52.0
2022-08-30 11:40:00;114840.0;115050.0;114790.0;114830.0;1283;822;461;361;169722.0;78.0;54323.0;-36.0;4857.0;13.0;53.0;34.0;30538.0;75.0;80004.0;26.0
2022-08-30 11:45:00;114830.0;114840.0;114530.0;114670.0;1039;378;661;-283;169716.0;-6.0;54308.0;-15.0;4844.0;-13.0;52.0;35.0;30550.0;12.0;80014.0;10.0
2022-08-30 11:50:00;114670.0;114680.0;114350.0;114440.0;2338;876;1462;-586;169110.0;-606.0;54184.0;-124.0;4783.0;-61.0;52.0;35.0;30371.0;-179.0;79772.0;-242.0
2022-08-30 11:55:00;114440.0;114570.0;114240.0;114330.0;1964;884;1080;-196;169132.0;22.0;53962.0;-222.0;4792.0;9.0;51.0;36.0;30604.0;233.0;79774.0;2.0
2022-08-30 12:00:00;114340.0;114570.0;114280.0;114510.0;1558;863;695;168;168630.0;-502.0;54017.0;55.0;4733.0;-59.0;54.0;34.0;30298.0;-306.0;79582.0;-192.0
2022-08-30 12:05:00;114510.0;114890.0;114500.0;114730.0;1177;795;382;413;168376.0;-254.0;53953.0;-64.0;4722.0;-11.0;51.0;36.0;30235.0;-63.0;79466.0;-116.0
2022-08-30 12:10:00;114710.0;114740.0;114570.0;114670.0;592;228;364;-136;168582.0;206.0;53963.0;10.0;4730.0;8.0;53.0;34.0;30328.0;93.0;79561.0;95.0
2022-08-30 12:15:00;114660.0;114730.0;114350.0;114410.0;945;275;670;-395;168528.0;-54.0;53963.0;0.0;4714.0;-16.0;52.0;33.0;30301.0;-27.0;79550.0;-11.0
2022-08-30 12:20:00;114400.0;114420.0;114050.0;114340.0;3055;1263;1792;-529;169682.0;1154.0;54003.0;40.0;4690.0;-24.0;51.0;33.0;30838.0;537.0;80151.0;601.0
2022-08-30 12:25:00;114340.0;114630.0;114280.0;114480.0;1117;605;512;93;169418.0;-264.0;54022.0;19.0;4693.0;3.0;54.0;33.0;30688.0;-150.0;80015.0;-136.0
2022-08-30 12:30:00;114480.0;114580.0;114150.0;114470.0;938;492;446;46;169590.0;172.0;54036.0;14.0;4701.0;8.0;51.0;36.0;30759.0;71.0;80094.0;79.0
2022-08-30 12:35:00;114450.0;114530.0;114310.0;114450.0;436;202;234;-32;169458.0;-132.0;54045.0;9.0;4694.0;-7.0;51.0;35.0;30684.0;-75.0;80035.0;-59.0
2022-08-30 12:40:00;114440.0;114640.0;114300.0;114620.0;769;460;309;151;169270.0;-188.0;54031.0;-14.0;4694.0;0.0;49.0;35.0;30604.0;-80.0;79941.0;-94.0
2022-08-30 12:45:00;114630.0;114720.0;114470.0;114470.0;927;507;420;87;169132.0;-138.0;54032.0;1.0;4692.0;-2.0;51.0;33.0;30534.0;-70.0;79874.0;-67.0
2022-08-30 12:50:00;114470.0;114580.0;114400.0;114460.0;782;391;391;0;169076.0;-56.0;54064.0;32.0;4707.0;15.0;50.0;37.0;30474.0;-60.0;79831.0;-43.0
2022-08-30 12:55:00;114470.0;114680.0;114440.0;114620.0;430;311;119;192;169106.0;30.0;54020.0;-44.0;4730.0;23.0;52.0;36.0;30533.0;59.0;79823.0;-8.0
2022-08-30 13:00:00;114630.0;114760.0;114550.0;114710.0;835;599;236;363;169146.0;40.0;53991.0;-29.0;4756.0;26.0;49.0;36.0;30582.0;49.0;79817.0;-6.0
2022-08-30 13:05:00;114700.0;114930.0;114700.0;114850.0;1323;909;414;495;169122.0;-24.0;54170.0;179.0;4747.0;-9.0;50.0;37.0;30391.0;-191.0;79814.0;-3.0
2022-08-30 13:10:00;114850.0;114960.0;114750.0;114850.0;971;501;470;31;169204.0;82.0;54268.0;98.0;4768.0;21.0;48.0;39.0;30334.0;-57.0;79834.0;20.0
2022-08-30 13:15:00;114830.0;115050.0;114820.0;114910.0;1048;718;330;388;169410.0;206.0;54225.0;-43.0;4843.0;75.0;47.0;39.0;30480.0;146.0;79862.0;28.0
2022-08-30 13:20:00;114910.0;114930.0;114630.0;114760.0;1111;307;804;-497;169334.0;-76.0;54229.0;4.0;4953.0;110.0;48.0;41.0;30438.0;-42.0;79714.0;-148.0
2022-08-30 13:25:00;114760.0;114770.0;114340.0;114670.0;1803;864;939;-75;169474.0;140.0;54245.0;16.0;5098.0;145.0;47.0;40.0;30492.0;54.0;79639.0;-75.0
2022-08-30 13:30:00;114630.0;114660.0;114410.0;114520.0;440;209;231;-22;169600.0;126.0;54249.0;4.0;5132.0;34.0;47.0;40.0;30551.0;59.0;79668.0;29.0
2022-08-30 13:35:00;114500.0;114560.0;114450.0;114530.0;220;148;72;76;169588.0;-12.0;54252.0;3.0;5135.0;3.0;47.0;40.0;30542.0;-9.0;79659.0;-9.0
2022-08-30 13:40:00;114540.0;114730.0;114500.0;114710.0;361;259;102;157;169610.0;22.0;54293.0;41.0;5140.0;5.0;49.0;38.0;30512.0;-30.0;79665.0;6.0
2022-08-30 13:45:00;114700.0;114800.0;114610.0;114700.0;723;445;278;167;169716.0;106.0;54280.0;-13.0;5125.0;-15.0;48.0;40.0;30578.0;66.0;79733.0;68.0
2022-08-30 13:50:00;114690.0;114760.0;114610.0;114660.0;166;63;103;-40;169736.0;20.0;54292.0;12.0;5116.0;-9.0;49.0;38.0;30576.0;-2.0;79752.0;19.0
2022-08-30 13:55:00;114650.0;114650.0;114410.0;114510.0;539;143;396;-253;169822.0;86.0;54307.0;15.0;5114.0;-2.0;50.0;36.0;30604.0;28.0;79797.0;45.0
2022-08-30 14:05:00;114540.0;114890.0;114450.0;114880.0;987;704;283;421;169724.0;-98.0;54325.0;18.0;5129.0;15.0;50.0;38.0;30537.0;-67.0;79733.0;-64.0
2022-08-30 14:10:00;114870.0;114940.0;114720.0;114850.0;722;361;361;0;169978.0;254.0;54303.0;-22.0;5128.0;-1.0;51.0;36.0;30686.0;149.0;79861.0;128.0
2022-08-30 14:15:00;114860.0;114860.0;114620.0;114760.0;463;214;249;-35;169922.0;-56.0;54294.0;-9.0;5134.0;6.0;50.0;37.0;30667.0;-19.0;79827.0;-34.0
2022-08-30 14:20:00;114760.0;115200.0;114700.0;115110.0;1789;1220;569;651;169914.0;-8.0;54305.0;11.0;5163.0;29.0;54.0;34.0;30652.0;-15.0;79794.0;-33.0
2022-08-30 14:25:00;115140.0;115150.0;115010.0;115130.0;756;301;455;-154;170196.0;282.0;54325.0;20.0;5164.0;1.0;54.0;34.0;30773.0;121.0;79934.0;140.0
2022-08-30 14:30:00;115140.0;115180.0;115030.0;115050.0;457;223;234;-11;170282.0;86.0;54329.0;4.0;5176.0;12.0;53.0;36.0;30812.0;39.0;79965.0;31.0
2022-08-30 14:35:00;115050.0;115120.0;115010.0;115060.0;512;191;321;-130;170194.0;-88.0;54358.0;29.0;5161.0;-15.0;55.0;34.0;30739.0;-73.0;79936.0;-29.0
2022-08-30 14:40:00;115040.0;115190.0;115020.0;115080.0;415;215;200;15;170242.0;48.0;54342.0;-16.0;5170.0;9.0;55.0;36.0;30779.0;40.0;79951.0;15.0
2022-08-30 14:45:00;115080.0;115100.0;114920.0;114930.0;515;167;348;-181;169998.0;-244.0;54337.0;-5.0;5180.0;10.0;55.0;36.0;30662.0;-117.0;79819.0;-132.0
2022-08-30 14:50:00;114930.0;115040.0;114720.0;114800.0;984;389;595;-206;169732.0;-266.0;54341.0;4.0;5200.0;20.0;52.0;36.0;30525.0;-137.0;79666.0;-153.0
2022-08-30 14:55:00;114770.0;114880.0;114650.0;114720.0;679;298;381;-83;169778.0;46.0;54353.0;12.0;5179.0;-21.0;53.0;36.0;30536.0;11.0;79710.0;44.0
2022-08-30 15:00:00;114720.0;115140.0;114690.0;115050.0;1053;658;395;263;169955.0;177.0;54431.0;78.0;5186.0;7.0;53.0;35.0;30546.0;10.0;79792.0;82.0
2022-08-30 15:05:00;115060.0;115190.0;114950.0;115050.0;741;326;415;-89;170106.0;151.0;54394.0;-37.0;5226.0;40.0;52.0;38.0;30659.0;113.0;79827.0;35.0
2022-08-30 15:10:00;115020.0;115030.0;114910.0;114980.0;375;150;225;-75;170140.0;34.0;54443.0;49.0;5203.0;-23.0;53.0;37.0;30627.0;-32.0;79867.0;40.0
2022-08-30 15:15:00;114950.0;115040.0;114940.0;115000.0;260;165;95;70;170170.0;30.0;54454.0;11.0;5212.0;9.0;52.0;38.0;30631.0;4.0;79873.0;6.0
2022-08-30 15:20:00;115010.0;115130.0;114550.0;114690.0;1164;412;752;-340;169980.0;-190.0;54472.0;18.0;5222.0;10.0;52.0;38.0;30518.0;-113.0;79768.0;-105.0
2022-08-30 15:25:00;114680.0;114840.0;114620.0;114640.0;721;327;394;-67;170267.0;287.0;54579.0;107.0;5250.0;28.0;51.0;39.0;30554.0;36.0;79884.0;116.0
2022-08-30 15:30:00;114630.0;114760.0;114530.0;114690.0;760;347;413;-66;170220.0;-47.0;54595.0;16.0;5253.0;3.0;52.0;39.0;30515.0;-39.0;79857.0;-27.0
2022-08-30 15:35:00;114680.0;114730.0;114240.0;114370.0;2009;892;1117;-225;170078.0;-142.0;54645.0;50.0;5287.0;34.0;50.0;40.0;30394.0;-121.0;79752.0;-105.0
2022-08-30 15:40:00;114370.0;114410.0;113830.0;113990.0;3304;1323;1981;-658;169735.0;-343.0;54880.0;235.0;5329.0;42.0;45.0;43.0;29988.0;-406.0;79538.0;-214.0
2022-08-30 15:45:00;113990.0;113990.0;113720.0;113930.0;2119;943;1176;-233;169606.0;-129.0;55062.0;182.0;5293.0;-36.0;45.0;41.0;29741.0;-247.0;79510.0;-28.0
2022-08-30 15:50:00;113910.0;114130.0;113870.0;114080.0;1701;1182;519;663;170198.0;592.0;55193.0;131.0;5285.0;-8.0;47.0;39.0;29906.0;165.0;79814.0;304.0
2022-08-30 15:55:00;114070.0;114070.0;113740.0;113870.0;1482;642;840;-198;170494.0;296.0;55256.0;63.0;5349.0;64.0;47.0;40.0;29991.0;85.0;79898.0;84.0
2022-08-30 16:00:00;113860.0;113980.0;113790.0;113890.0;578;294;284;10;170604.0;110.0;55260.0;4.0;5416.0;67.0;47.0;40.0;30042.0;51.0;79886.0;-12.0
2022-08-30 16:05:00;113860.0;113890.0;113330.0;113370.0;3431;1293;2138;-845;170134.0;-470.0;54747.0;-513.0;5435.0;19.0;49.0;38.0;30320.0;278.0;79632.0;-254.0
2022-08-30 16:10:00;113350.0;113480.0;113150.0;113480.0;2980;1557;1423;134;169961.0;-173.0;54565.0;-182.0;5423.0;-12.0;45.0;41.0;30421.0;101.0;79552.0;-80.0
2022-08-30 16:15:00;113470.0;113560.0;113300.0;113470.0;1815;995;820;175;169832.0;-129.0;54163.0;-402.0;5475.0;52.0;44.0;40.0;30753.0;332.0;79441.0;-111.0
2022-08-30 16:20:00;113470.0;113790.0;113370.0;113730.0;1555;1062;493;569;169726.0;-106.0;54221.0;58.0;5589.0;114.0;44.0;41.0;30642.0;-111.0;79274.0;-167.0
2022-08-30 16:25:00;113760.0;113880.0;113620.0;113690.0;1242;604;638;-34;170112.0;386.0;54261.0;40.0;5656.0;67.0;44.0;40.0;30795.0;153.0;79400.0;126.0
2022-08-30 16:30:00;113660.0;113820.0;113520.0;113540.0;875;451;424;27;170172.0;60.0;54268.0;7.0;5746.0;90.0;43.0;41.0;30818.0;23.0;79340.0;-60.0
2022-08-30 16:35:00;113550.0;113710.0;113360.0;113710.0;1117;635;482;153;170524.0;352.0;54413.0;145.0;5804.0;58.0;43.0;40.0;30849.0;31.0;79458.0;118.0
2022-08-30 16:40:00;113720.0;114050.0;113720.0;113840.0;1601;1069;532;537;170538.0;14.0;54545.0;132.0;5930.0;126.0;43.0;43.0;30724.0;-125.0;79339.0;-119.0
2022-08-30 16:45:00;113830.0;114030.0;113810.0;113980.0;801;480;321;159;170824.0;286.0;54710.0;165.0;5928.0;-2.0;43.0;42.0;30702.0;-22.0;79484.0;145.0
2022-08-30 16:50:00;113960.0;114300.0;113880.0;114200.0;1703;1001;702;299;170888.0;64.0;54844.0;134.0;5915.0;-13.0;41.0;41.0;30600.0;-102.0;79529.0;45.0
2022-08-30 16:55:00;114200.0;114300.0;114080.0;114080.0;702;297;405;-108;170697.0;-191.0;54870.0;26.0;5945.0;30.0;40.0;43.0;30480.0;-120.0;79402.0;-127.0
2022-08-30 17:00:00;114080.0;114640.0;114070.0;114590.0;2218;1504;714;790;170727.0;30.0;54989.0;119.0;5875.0;-70.0;46.0;39.0;30374.0;-106.0;79489.0;87.0
2022-08-30 17:05:00;114590.0;114720.0;114490.0;114570.0;1460;711;749;-38;170424.0;-303.0;54948.0;-41.0;5837.0;-38.0;44.0;37.0;30264.0;-110.0;79375.0;-114.0
2022-08-30 17:10:00;114550.0;114620.0;114380.0;114500.0;1407;473;934;-461;170030.0;-394.0;54926.0;-22.0;5817.0;-20.0;44.0;38.0;30089.0;-175.0;79198.0;-177.0
2022-08-30 17:15:00;114500.0;114800.0;114490.0;114600.0;1072;617;455;162;169812.0;-218.0;54912.0;-14.0;5785.0;-32.0;45.0;37.0;29994.0;-95.0;79121.0;-77.0
2022-08-30 17:20:00;114590.0;114700.0;114520.0;114550.0;498;222;276;-54;169990.0;178.0;54934.0;22.0;5759.0;-26.0;44.0;38.0;30061.0;67.0;79236.0;115.0
2022-08-30 17:25:00;114520.0;114680.0;114520.0;114640.0;657;371;286;85;170118.0;128.0;54898.0;-36.0;5759.0;0.0;42.0;40.0;30161.0;100.0;79300.0;64.0
2022-08-30 17:30:00;114640.0;114890.0;114610.0;114710.0;1410;825;585;240;170154.0;36.0;54945.0;47.0;5748.0;-11.0;45.0;38.0;30132.0;-29.0;79329.0;29.0
2022-08-30 17:35:00;114710.0;114890.0;114680.0;114790.0;511;307;204;103;170066.0;-88.0;54930.0;-15.0;5713.0;-35.0;44.0;38.0;30103.0;-29.0;79320.0;-9.0
2022-08-30 17:40:00;114770.0;114960.0;114740.0;114830.0;876;510;366;144;170162.0;96.0;54944.0;14.0;5709.0;-4.0;44.0;37.0;30137.0;34.0;79372.0;52.0
2022-08-30 17:45:00;114850.0;114860.0;114650.0;114760.0;670;273;397;-124;170162.0;0.0;54971.0;27.0;5658.0;-51.0;44.0;37.0;30110.0;-27.0;79423.0;51.0
