Trade_Time;yurl_l;yurl_s;yurl_l_num;yurl_s_num;fiz_l;fiz_s;fiz_l_num;fiz_s_num
2022-09-01 11:40:00;50351;6289;44;36;26535;70597;2080;5327
2022-09-01 11:45:00;50454;6288;45;36;26568;70737;2080;5348
2022-09-01 11:50:00;50393;6287;44;37;26666;70772;2077;5362
2022-09-01 11:55:00;50364;6292;44;37;26636;70708;2067;5375
2022-09-01 12:00:00;50315;6046;43;37;26511;70780;2073;5380
2022-09-01 12:05:00;50296;5938;44;36;26424;70782;2056;5365
2022-09-01 12:10:00;50294;6026;38;39;26368;70636;2065;5334
2022-09-01 12:15:00;50349;6063;39;38;26328;70614;2051;5337
2022-09-01 12:20:00;50397;6085;43;37;26284;70596;2069;5331
2022-09-01 12:25:00;50365;6091;43;37;26339;70613;2076;5351
2022-09-01 12:30:00;50447;6125;42;37;26345;70667;2072;5355
2022-09-01 12:35:00;50539;6102;43;36;26328;70765;2070;5356
2022-09-01 12:40:00;50515;6119;41;38;26366;70762;2081;5358
2022-09-01 12:45:00;50532;6110;43;38;26406;70828;2085;5359
2022-09-01 12:50:00;50533;6113;42;39;26345;70765;2082;5353
2022-09-01 12:55:00;50519;6134;38;43;26375;70760;2075;5363
2022-09-01 13:00:00;50533;6171;42;40;26413;70775;2086;5360
2022-09-01 13:05:00;50519;6187;40;42;26434;70766;2090;5361
2022-09-01 13:10:00;50569;6295;44;41;26471;70745;2092;5360
2022-09-01 13:15:00;50521;6407;42;42;26516;70630;2096;5364
2022-09-01 13:20:00;50515;6506;41;42;26547;70556;2097;5358
2022-09-01 13:25:00;50518;6444;41;42;26527;70601;2078;5367
2022-09-01 13:30:00;50514;6494;41;42;26595;70615;2080;5372
2022-09-01 13:35:00;50502;6502;40;43;26752;70752;2077;5374
2022-09-01 13:40:00;50506;6465;42;40;26828;70869;2061;5405
2022-09-01 13:45:00;50493;6453;40;40;26847;70887;2056;5401
2022-09-01 13:50:00;50477;6449;40;43;26877;70905;2043;5402
2022-09-01 13:55:00;50503;6422;40;41;26854;70935;2037;5381
2022-09-01 14:00:00;50503;6422;40;41;26854;70935;2037;5381
2022-09-01 14:05:00;50479;6436;41;42;26797;70840;2058;5389
2022-09-01 14:10:00;50473;6440;39;42;26820;70853;2057;5391
2022-09-01 14:15:00;50481;6432;39;44;26829;70878;2065;5396
2022-09-01 14:20:00;50509;6463;43;41;26717;70763;2056;5391
2022-09-01 14:25:00;50497;6485;41;43;26746;70758;2064;5393
2022-09-01 14:30:00;50499;6457;42;41;26738;70780;2063;5395
2022-09-01 14:35:00;50589;6460;42;42;26766;70895;2070;5383
2022-09-01 14:40:00;50467;6478;39;44;26863;70852;2053;5385
2022-09-01 14:45:00;50466;6443;40;42;26821;70844;2071;5372
2022-09-01 14:50:00;50235;6476;41;42;26890;70649;2092;5345
2022-09-01 14:55:00;50237;6484;38;45;26820;70573;2088;5338
2022-09-01 15:00:00;50257;6485;38;44;26812;70584;2091;5341
2022-09-01 15:05:00;50264;6517;39;41;26849;70596;2102;5337
2022-09-01 15:10:00;50319;6523;40;43;26879;70675;2114;5346
2022-09-01 15:15:00;50264;6537;42;40;26896;70623;2122;5347
2022-09-01 15:20:00;50258;6533;41;41;26879;70604;2123;5347
2022-09-01 15:25:00;50263;6530;39;41;26899;70632;2126;5349
2022-09-01 15:30:00;50282;6510;41;39;26906;70678;2124;5345
2022-09-01 15:35:00;50311;6494;43;38;26881;70698;2119;5354
2022-09-01 15:40:00;50286;6487;43;38;26915;70714;2112;5352
2022-09-01 15:45:00;50294;6454;44;38;26917;70757;2110;5354
2022-09-01 15:50:00;50284;6489;41;40;26988;70783;2114;5359
2022-09-01 15:55:00;50289;6446;41;40;26949;70791;2110;5361
2022-09-01 16:00:00;50301;6474;41;41;26925;70752;2110;5359
2022-09-01 16:05:00;50323;6463;41;39;26905;70765;2113;5358
2022-09-01 16:10:00;50334;6447;42;40;26879;70766;2104;5350
2022-09-01 16:15:00;50334;6436;43;39;26888;70786;2101;5353
2022-09-01 16:20:00;50327;6442;42;40;26923;70808;2104;5347
2022-09-01 16:25:00;50333;6444;42;40;26914;70803;2104;5345
2022-09-01 16:30:00;50355;6441;42;39;26855;70769;2101;5348
2022-09-01 16:35:00;50439;6456;45;37;26865;70848;2110;5329
2022-09-01 16:40:00;50324;6459;45;40;26966;70831;2112;5318
2022-09-01 16:45:00;50316;6449;44;38;27018;70885;2117;5327
2022-09-01 16:50:00;50312;6449;47;38;26982;70845;2108;5324
2022-09-01 16:55:00;50305;6450;46;38;27006;70861;2107;5329
2022-09-01 17:00:00;50236;6489;44;39;26766;70513;2106;5304
2022-09-01 17:05:00;50179;6526;46;38;26653;70306;2103;5307
2022-09-01 17:10:00;49484;6829;42;40;26483;69138;2101;5244
2022-09-01 17:15:00;49309;6942;47;37;26542;68909;2112;5251
2022-09-01 17:20:00;49316;7073;43;40;26705;68948;2107;5271
2022-09-01 17:25:00;49007;7190;42;39;26501;68318;2062;5270
2022-09-01 17:30:00;47648;7430;42;43;26428;66646;2073;5266
2022-09-01 17:35:00;46207;7532;43;40;26150;64825;2083;5287
2022-09-01 17:40:00;46119;7465;44;37;26381;65036;2082;5314
2022-09-01 17:45:00;46135;7433;48;34;26614;65316;2087;5318
2022-09-01 17:50:00;46143;7486;46;36;26741;65398;2079;5330
2022-09-01 17:55:00;46047;7668;48;34;26995;65377;2076;5369
2022-09-01 18:00:00;46097;7603;52;32;26977;65471;2080;5373
2022-09-01 18:05:00;46103;7632;51;34;27020;65491;2100;5333
2022-09-01 18:10:00;46014;7724;52;33;27093;65383;2067;5301
2022-09-01 18:15:00;45919;7816;48;34;27414;65517;2052;5314
2022-09-01 18:20:00;45854;7854;46;35;27593;65593;2053;5333
2022-09-01 18:25:00;45759;7858;46;35;27592;65493;2060;5331
2022-09-01 18:30:00;45702;7852;47;34;27611;65461;2069;5324
2022-09-01 18:35:00;45650;7849;46;35;27544;65345;2057;5320
2022-09-01 18:40:00;45528;7892;45;33;27322;64958;2028;5308
2022-09-01 19:05:00;45371;6625;45;31;25576;64322;1956;5372
2022-09-01 19:10:00;45399;6642;46;33;25621;64378;1951;5381
2022-09-01 19:15:00;45363;6739;44;37;25784;64408;1972;5378
2022-09-01 19:20:00;45364;6694;44;35;25792;64462;1979;5383
2022-09-01 19:25:00;45327;6659;45;35;25645;64313;1996;5346
2022-09-01 19:30:00;45321;6645;44;34;25654;64330;1988;5369
2022-09-01 19:35:00;45304;6642;45;34;25655;64317;1991;5365
2022-09-01 19:40:00;45307;6626;47;33;25574;64255;1985;5357
2022-09-01 19:45:00;45297;6666;45;35;25665;64296;1981;5372
2022-09-01 19:50:00;45342;6685;46;35;25468;64125;1979;5349
2022-09-01 19:55:00;45300;6715;44;38;25589;64174;1983;5342
2022-09-01 20:00:00;45266;6670;44;37;25608;64204;1986;5349
2022-09-01 20:05:00;45260;6670;44;35;25606;64196;1990;5348
2022-09-01 20:10:00;45242;6672;44;35;25564;64134;1987;5340
2022-09-01 20:15:00;45238;6662;44;34;25544;64120;1980;5343
2022-09-01 20:20:00;45320;6602;50;33;25048;63766;1956;5324
2022-09-01 20:25:00;45295;6603;49;33;25043;63735;1956;5323
2022-09-01 20:30:00;45289;6603;46;33;25080;63766;1966;5329
2022-09-01 20:35:00;45290;6607;47;34;25110;63793;1964;5322
2022-09-01 20:40:00;45292;6611;46;35;25125;63806;1962;5331
2022-09-01 20:45:00;45286;6606;45;34;25067;63747;1939;5332
2022-09-01 20:50:00;45298;6602;46;33;25007;63703;1936;5324
2022-09-01 20:55:00;45297;6602;46;33;25020;63715;1938;5330
2022-09-01 21:00:00;45295;6604;47;33;25017;63708;1942;5320
2022-09-01 21:05:00;45279;6606;47;34;25015;63688;1942;5317
2022-09-01 21:10:00;45281;6606;48;34;25023;63698;1950;5312
2022-09-01 21:15:00;45292;6627;48;35;25020;63685;1942;5326
2022-09-01 21:20:00;45300;6655;49;34;25021;63666;1936;5329
2022-09-01 21:25:00;45324;6652;48;34;24889;63561;1904;5306
2022-09-01 21:30:00;45315;6652;47;34;24873;63536;1896;5311
2022-09-01 21:35:00;45308;6656;46;37;24881;63533;1900;5306
2022-09-01 21:40:00;45312;6652;46;34;24882;63542;1901;5306
2022-09-01 21:45:00;45302;6656;45;35;24872;63518;1901;5298
2022-09-01 21:50:00;45303;6655;46;35;24848;63496;1898;5298
2022-09-01 21:55:00;45303;6654;47;34;24855;63504;1898;5313
2022-09-01 22:00:00;45295;6665;44;37;24869;63499;1899;5310
2022-09-01 22:05:00;45294;6676;45;39;24906;63524;1903;5319
2022-09-01 22:10:00;45292;6674;45;39;24923;63541;1907;5319
2022-09-01 22:15:00;45304;6660;45;36;24884;63528;1908;5316
2022-09-01 22:20:00;45304;6662;45;36;24871;63513;1901;5318
2022-09-01 22:25:00;45303;6659;47;34;24810;63454;1899;5318
2022-09-01 22:30:00;45301;6661;45;35;24821;63461;1901;5318
2022-09-01 22:35:00;45301;6657;45;37;24851;63495;1902;5315
2022-09-01 22:40:00;45312;6654;49;34;24815;63473;1905;5312
2022-09-01 22:45:00;45303;6655;48;35;24807;63455;1897;5313
2022-09-01 22:50:00;45318;6656;48;35;24781;63443;1898;5314
2022-09-01 22:55:00;45323;6655;48;34;24771;63439;1895;5317
2022-09-01 23:00:00;45322;6657;47;35;24780;63445;1896;5318
2022-09-01 23:05:00;45325;6657;46;35;24781;63449;1896;5320
2022-09-01 23:10:00;45314;6609;47;34;24778;63483;1892;5327
2022-09-01 23:15:00;45311;6606;46;35;24767;63472;1891;5322
2022-09-01 23:20:00;45307;6564;49;34;24740;63483;1886;5318
2022-09-01 23:25:00;45301;6473;49;35;24704;63532;1884;5319
2022-09-01 23:30:00;45296;6393;46;36;24673;63576;1883;5324
2022-09-01 23:35:00;45295;6391;47;37;24673;63577;1885;5323
2022-09-01 23:40:00;45295;6394;46;38;24671;63572;1873;5322
2022-09-01 23:45:00;45282;6357;46;35;24665;63590;1862;5321
2022-09-02 10:00:00;44749;6319;48;35;24847;63277;1959;5315
2022-09-02 10:05:00;44107;6273;50;37;24997;62831;2005;5314
2022-09-02 10:10:00;43969;6329;51;34;24904;62544;2033;5318
2022-09-02 10:15:00;44182;6220;51;35;24571;62533;2017;5389
2022-09-02 10:20:00;44024;6262;48;38;24401;62163;2014;5353
2022-09-02 10:25:00;43880;6274;49;40;24486;62092;2055;5345
2022-09-02 10:30:00;43811;6216;52;35;24459;62052;2068;5360
2022-09-02 10:35:00;43634;6218;54;36;24506;61922;2054;5393
2022-09-02 10:40:00;43577;6222;53;36;24451;61806;2071;5360
2022-09-02 10:45:00;42778;6277;54;36;24652;61153;2117;5295
2022-09-02 10:50:00;42631;6320;53;37;24752;61063;2130;5309
2022-09-02 10:55:00;42551;6291;52;39;24861;61121;2148;5319
2022-09-02 11:00:00;42489;6199;54;34;24888;61178;2141;5313
2022-09-02 11:05:00;42491;6253;50;39;24888;61126;2130;5317
2022-09-02 11:10:00;42540;6332;51;37;24903;61111;2137;5330
2022-09-02 11:15:00;42639;6359;50;36;24923;61203;2136;5348
2022-09-02 11:20:00;42661;6372;53;34;24888;61177;2145;5348
2022-09-02 11:25:00;42606;6399;50;36;24857;61064;2119;5345
2022-09-02 11:30:00;42635;6369;49;36;24888;61154;2139;5351
2022-09-02 11:35:00;42773;6417;50;37;25093;61449;2148;5437
2022-09-02 11:40:00;42779;6409;51;36;25163;61533;2171;5463
2022-09-02 11:45:00;42759;6393;50;37;25228;61594;2181;5474
2022-09-02 11:50:00;42744;6443;51;37;25187;61488;2172;5460
2022-09-02 11:55:00;42762;6500;50;37;25310;61571;2179;5480
2022-09-02 12:00:00;42815;6469;52;33;25243;61589;2184;5468
2022-09-02 12:05:00;42778;6480;49;37;25354;61652;2176;5478
2022-09-02 12:10:00;42824;6484;49;37;25380;61720;2173;5493
2022-09-02 12:15:00;42877;6507;51;34;25351;61721;2161;5496
2022-09-02 12:20:00;42872;6512;50;37;25361;61721;2163;5481
2022-09-02 12:25:00;42899;6505;52;35;25335;61729;2176;5491
2022-09-02 12:30:00;42868;6504;53;34;25360;61724;2178;5491
2022-09-02 12:35:00;42858;6498;52;35;25316;61676;2180;5485
2022-09-02 12:40:00;42781;6511;50;37;25421;61684;2196;5480
2022-09-02 12:45:00;42787;6500;51;36;25409;61696;2203;5473
2022-09-02 12:50:00;42828;6492;52;34;25316;61651;2199;5473
2022-09-02 12:55:00;42845;6490;52;34;25288;61643;2191;5481
2022-09-02 13:00:00;42779;6584;49;37;25459;61654;2190;5443
2022-09-02 13:05:00;42748;6552;50;36;25644;61840;2235;5431
2022-09-02 13:10:00;42726;6579;51;37;25830;61968;2249;5409
2022-09-02 13:15:00;42554;6607;51;35;25735;61680;2228;5401
2022-09-02 13:20:00;42527;6671;50;36;25749;61605;2237;5410
2022-09-02 13:25:00;42498;6709;51;35;25651;61440;2223;5399
2022-09-02 13:30:00;42265;6723;49;38;26010;61552;2253;5410
2022-09-02 13:35:00;42059;6630;48;38;26143;61572;2245;5408
2022-09-02 13:40:00;41887;6788;52;36;26159;61259;2243;5388
2022-09-02 13:45:00;41874;6772;51;36;26131;61233;2269;5406
2022-09-02 13:50:00;41903;6765;51;37;26089;61227;2271;5410
2022-09-02 13:55:00;41820;6737;49;36;26062;61145;2268;5406
2022-09-02 14:00:00;41820;6737;49;36;26062;61145;2268;5406
2022-09-02 14:05:00;41817;6640;53;36;25884;61061;2236;5423
2022-09-02 14:10:00;41804;6638;53;36;25799;60965;2240;5427
2022-09-02 14:15:00;41782;6600;53;36;25787;60969;2229;5465
2022-09-02 14:20:00;41677;6655;51;37;25904;60926;2248;5432
2022-09-02 14:25:00;41666;6654;51;37;25948;60960;2264;5433
2022-09-02 14:30:00;41696;6667;52;37;25941;60970;2268;5450
2022-09-02 14:35:00;41613;6654;51;38;25999;60958;2275;5439
2022-09-02 14:40:00;41656;6624;52;36;25948;60980;2270;5450
2022-09-02 14:45:00;41653;6608;52;36;25932;60977;2249;5464
2022-09-02 14:50:00;41691;6599;53;37;25914;61006;2268;5451
2022-09-02 14:55:00;41751;6626;49;39;25973;61098;2278;5452
2022-09-02 15:00:00;41879;6607;51;37;26007;61279;2273;5451
2022-09-02 15:05:00;41856;6632;50;38;26072;61296;2285;5457
2022-09-02 15:10:00;41894;6630;50;39;26090;61354;2273;5473
2022-09-02 15:15:00;41899;6614;50;36;26059;61344;2251;5490
2022-09-02 15:20:00;41871;6626;50;39;26074;61319;2265;5489
2022-09-02 15:25:00;41944;6659;48;41;26073;61358;2271;5497
2022-09-02 15:30:00;42130;6651;47;41;25974;61453;2262;5495
2022-09-02 15:35:00;42127;6641;49;39;25925;61411;2268;5490
2022-09-02 15:40:00;42116;6643;49;39;25967;61440;2254;5501
2022-09-02 15:45:00;42098;6590;49;38;25964;61472;2252;5508
2022-09-02 15:50:00;42172;6553;52;37;25597;61216;2184;5497
2022-09-02 15:55:00;42200;6567;52;38;25355;60991;2167;5490
2022-09-02 16:00:00;42219;6517;50;37;25245;60947;2164;5472
2022-09-02 16:05:00;42208;6544;48;37;25275;60939;2159;5467
2022-09-02 16:10:00;42222;6508;48;37;25214;60928;2148;5444
2022-09-02 16:15:00;42254;6516;48;39;25224;60962;2143;5460
2022-09-02 16:20:00;42262;6489;49;37;25203;60976;2145;5459
2022-09-02 16:25:00;42267;6488;50;37;25221;61000;2147;5444
2022-09-02 16:30:00;42324;6497;47;40;25069;60896;2141;5431
2022-09-02 16:35:00;42364;6476;50;37;25040;60928;2146;5440
2022-09-02 16:40:00;42322;6484;49;38;25082;60920;2149;5431
2022-09-02 16:45:00;42326;6465;49;39;25057;60919;2131;5430
2022-09-02 16:50:00;42293;6477;48;39;25127;60943;2157;5395
2022-09-02 16:55:00;42298;6465;48;38;25070;60903;2154;5388
2022-09-02 17:00:00;42300;6514;48;38;25055;60841;2146;5391
2022-09-02 17:05:00;42304;6509;49;38;25016;60811;2135;5409
2022-09-02 17:10:00;42279;6491;50;39;25013;60801;2134;5408
2022-09-02 17:15:00;42273;6496;48;39;24995;60772;2136;5402
2022-09-02 17:20:00;42260;6496;48;39;24972;60736;2132;5400
2022-09-02 17:25:00;42254;6505;48;39;24947;60696;2134;5393
2022-09-02 17:30:00;42252;6500;48;39;24979;60731;2140;5393
2022-09-02 17:35:00;42239;6487;48;39;24954;60706;2135;5393
2022-09-02 17:40:00;42019;6471;48;40;25026;60574;2147;5373
2022-09-02 17:45:00;41958;6448;50;38;24980;60490;2133;5366
2022-09-02 17:50:00;41802;6450;49;38;25273;60625;2151;5377
2022-09-02 17:55:00;41671;6457;50;39;25409;60623;2152;5384
2022-09-02 18:00:00;41623;6461;51;37;25531;60693;2137;5391
2022-09-02 18:05:00;41616;6465;52;36;25432;60583;2129;5381
2022-09-02 18:10:00;41589;6501;50;38;25326;60414;2104;5388
2022-09-02 18:15:00;41480;6539;48;40;25347;60288;2105;5385
2022-09-02 18:20:00;41418;6409;48;39;25009;60018;2075;5370
2022-09-02 18:25:00;41456;6360;49;39;24833;59932;2038;5336
2022-09-02 18:30:00;41412;6426;45;42;24745;59731;2026;5319
2022-09-02 18:35:00;41312;6416;46;39;24681;59577;2043;5278
2022-09-02 18:40:00;41238;6437;38;40;24651;59453;2036;5258
2022-09-02 19:00:00;41240;6456;39;40;24442;59226;2015;5229
2022-09-02 19:05:00;41254;6456;40;40;24439;59237;2025;5226
2022-09-02 19:10:00;41249;6466;40;42;24446;59229;2033;5220
2022-09-02 19:15:00;41252;6461;41;41;24403;59194;2024;5217
2022-09-02 19:20:00;41243;6460;41;41;24413;59196;2026;5214
2022-09-02 19:25:00;41231;6468;39;44;24418;59181;2022;5217
2022-09-02 19:30:00;41234;6475;39;46;24359;59118;2023;5229
2022-09-02 19:35:00;41227;6477;38;47;24274;59024;2015;5237
2022-09-02 19:40:00;41223;6474;36;48;24293;59042;2013;5243
2022-09-02 19:45:00;41227;6470;38;45;24292;59049;2012;5235
2022-09-02 19:50:00;41226;6470;38;45;24249;59005;2010;5229
2022-09-02 19:55:00;41248;6462;38;45;24213;58999;2003;5234
2022-09-02 20:00:00;41300;6428;39;44;24020;58892;1973;5204
2022-09-02 20:05:00;41288;6430;39;44;24076;58934;1976;5210
2022-09-02 20:10:00;41288;6437;39;44;24063;58914;1972;5205
2022-09-02 20:15:00;41283;6436;38;44;24078;58925;1972;5208
2022-09-02 20:20:00;41283;6434;38;44;24056;58905;1973;5202
2022-09-02 20:25:00;41252;6438;37;45;24002;58816;1962;5194
2022-09-02 20:30:00;41233;6427;35;45;23997;58803;1971;5193
2022-09-02 20:35:00;41236;6426;35;45;23985;58795;1968;5192
2022-09-02 20:40:00;41235;6426;36;45;23987;58796;1966;5196
2022-09-02 20:45:00;41235;6426;36;45;23968;58777;1962;5197
2022-09-02 20:50:00;41233;6427;35;45;23954;58761;1961;5195
2022-09-02 20:55:00;41233;6428;35;46;23958;58763;1962;5186
2022-09-02 21:00:00;41205;6474;35;47;23922;58653;1967;5177
2022-09-02 21:05:00;41176;6450;35;47;23934;58660;1970;5160
2022-09-02 21:10:00;41176;6452;35;46;23930;58654;1972;5169
2022-09-02 21:15:00;41172;6447;36;46;23948;58673;1971;5169
2022-09-02 21:20:00;41162;6451;35;47;23944;58655;1972;5164
2022-09-02 21:25:00;41160;6439;35;47;23953;58674;1968;5161
2022-09-02 21:30:00;41161;6437;36;46;23946;58670;1968;5162
2022-09-02 21:35:00;41160;6436;35;45;23931;58655;1965;5161
2022-09-02 21:40:00;41163;6434;37;44;23929;58658;1964;5159
2022-09-02 21:45:00;41162;6436;36;45;23922;58648;1964;5157
2022-09-02 21:50:00;41161;6433;36;44;23922;58650;1967;5158
2022-09-02 21:55:00;41162;6433;36;44;23918;58647;1964;5159
2022-09-02 22:00:00;41160;6439;35;46;23903;58624;1957;5158
2022-09-02 22:05:00;41157;6440;35;46;23878;58595;1961;5149
2022-09-02 22:10:00;41157;6433;35;45;23867;58591;1957;5149
2022-09-02 22:15:00;41157;6434;35;46;23879;58602;1958;5150
2022-09-02 22:20:00;41155;6433;36;45;23871;58593;1957;5144
2022-09-02 22:25:00;41154;6434;35;44;23869;58589;1956;5142
2022-09-02 22:30:00;41147;6430;38;43;23769;58486;1944;5139
2022-09-02 22:35:00;41160;6426;39;44;23729;58463;1939;5145
2022-09-02 22:40:00;41193;6420;38;43;23669;58442;1930;5152
2022-09-02 22:45:00;41200;6418;38;43;23648;58430;1926;5148
2022-09-02 22:50:00;41189;6418;38;43;23662;58433;1929;5149
2022-09-02 22:55:00;41189;6419;37;44;23662;58432;1931;5148
2022-09-02 23:00:00;41197;6418;37;43;23652;58431;1930;5144
2022-09-02 23:05:00;41173;6421;36;44;23600;58352;1920;5139
2022-09-02 23:10:00;41180;6429;37;44;23619;58370;1921;5143
2022-09-02 23:15:00;41175;6425;35;46;23620;58370;1919;5146
2022-09-02 23:20:00;41194;6418;37;43;23594;58370;1917;5142
2022-09-02 23:25:00;41197;6418;37;43;23594;58373;1916;5145
2022-09-02 23:30:00;41217;6425;37;44;23491;58283;1919;5133
2022-09-02 23:35:00;41218;6424;37;44;23477;58271;1919;5130
2022-09-02 23:40:00;41213;6421;38;44;23441;58233;1905;5120
2022-09-02 23:45:00;41147;6436;35;44;23491;58202;1883;5112
2022-09-05 10:00:00;41302;6483;36;44;23909;58728;1974;5179
2022-09-05 10:05:00;41570;6436;39;45;24072;59206;2023;5194
2022-09-05 10:10:00;41348;6461;36;48;24190;59077;2069;5227
2022-09-05 10:15:00;41457;6345;39;45;23984;59096;2055;5272
2022-09-05 10:20:00;41624;5858;37;45;23494;59260;1997;5324
2022-09-05 10:25:00;41753;5857;38;43;23362;59258;2033;5351
2022-09-05 10:30:00;42065;5869;37;46;23437;59633;2051;5403
2022-09-05 10:35:00;42147;5865;40;42;23528;59810;2105;5383
2022-09-05 10:40:00;42206;5862;39;42;23600;59944;2073;5365
2022-09-05 10:45:00;42252;5887;40;43;23823;60188;2055;5410
2022-09-05 10:50:00;42208;5911;38;45;23912;60209;2068;5422
2022-09-05 10:55:00;42190;5906;38;43;24007;60290;2077;5425
2022-09-05 11:00:00;42213;5966;41;44;24080;60327;2066;5443
2022-09-05 11:05:00;42249;5940;39;42;24135;60445;2102;5415
2022-09-05 11:10:00;42334;5941;43;41;24296;60689;2119;5413
2022-09-05 11:15:00;42362;5951;41;40;24252;60663;2105;5419
2022-09-05 11:20:00;42347;6024;41;42;24103;60426;2089;5463
2022-09-05 11:25:00;42343;6012;39;43;24099;60430;2093;5463
2022-09-05 11:30:00;42359;5993;42;42;24097;60463;2108;5454
2022-09-05 11:35:00;42362;6004;41;43;24163;60521;2112;5463
2022-09-05 11:40:00;42311;6055;40;45;24221;60477;2119;5445
2022-09-05 11:45:00;42251;6069;38;48;24088;60270;2110;5449
2022-09-05 11:50:00;42250;6057;40;45;24172;60365;2109;5459
2022-09-05 11:55:00;42237;6091;38;46;24185;60331;2114;5449
2022-09-05 12:00:00;42252;6062;39;45;24123;60313;2107;5459
2022-09-05 12:05:00;42271;6055;41;43;24134;60350;2115;5455
2022-09-05 12:10:00;42275;6069;41;45;24176;60382;2123;5476
2022-09-05 12:15:00;42277;6121;40;47;24287;60443;2111;5493
2022-09-05 12:20:00;42325;6031;39;48;24137;60431;2042;5508
2022-09-05 12:25:00;42206;6045;38;49;24532;60709;2142;5549
2022-09-05 12:30:00;41797;6027;38;49;24834;60604;2191;5555
2022-09-05 12:35:00;41800;5973;40;49;24890;60717;2224;5522
2022-09-05 12:40:00;41761;5990;41;47;25197;60968;2225;5515
2022-09-05 12:45:00;41631;5999;40;49;25312;60944;2240;5521
2022-09-05 12:50:00;41642;5969;41;48;25381;61054;2261;5519
2022-09-05 12:55:00;41603;5983;38;49;25439;61058;2270;5525
2022-09-05 13:00:00;41370;6022;38;49;25528;60876;2292;5463
2022-09-05 13:05:00;41383;5976;41;45;25531;60938;2302;5469
2022-09-05 13:10:00;41422;5978;45;46;25509;60953;2309;5479
2022-09-05 13:15:00;41362;5984;44;46;25586;60964;2327;5463
2022-09-05 13:20:00;41271;6029;41;49;25578;60820;2351;5429
2022-09-05 13:25:00;41274;6051;43;46;25638;60861;2370;5389
2022-09-05 13:30:00;41176;6044;42;46;25638;60770;2372;5371
2022-09-05 13:35:00;41121;6056;41;47;25549;60614;2366;5355
2022-09-05 13:40:00;41100;6072;42;48;25662;60690;2385;5377
2022-09-05 13:45:00;40917;6095;40;49;25758;60580;2390;5342
2022-09-05 13:50:00;40904;6092;39;49;25822;60634;2386;5324
2022-09-05 13:55:00;40898;6043;42;46;25880;60735;2364;5341
2022-09-05 14:00:00;40911;6043;42;46;25880;60736;2364;5342
2022-09-05 14:05:00;40970;6047;43;44;25658;60581;2352;5295
2022-09-05 14:10:00;41010;6026;43;44;25694;60678;2355;5311
2022-09-05 14:15:00;41013;6071;41;47;25551;60493;2321;5286
2022-09-05 14:20:00;41058;6001;45;45;25500;60557;2311;5278
2022-09-05 14:25:00;41122;5977;46;42;25554;60699;2295;5295
2022-09-05 14:30:00;41147;5936;44;45;25571;60782;2288;5317
2022-09-05 14:35:00;41195;5913;47;41;25407;60689;2275;5330
2022-09-05 14:40:00;41193;5912;46;42;25410;60691;2272;5337
2022-09-05 14:45:00;41182;5922;45;42;25414;60674;2264;5352
2022-09-05 14:50:00;41232;5954;45;43;25387;60665;2246;5381
2022-09-05 14:55:00;41243;5933;46;42;25389;60699;2239;5377
2022-09-05 15:00:00;41292;5949;44;45;25202;60545;2225;5350
2022-09-05 15:05:00;41193;5996;42;49;25561;60762;2219;5306
2022-09-05 15:10:00;41199;5945;42;48;25579;60833;2211;5339
2022-09-05 15:15:00;41124;5959;42;50;25718;60883;2213;5327
2022-09-05 15:20:00;41038;5932;43;47;26187;61293;2214;5346
2022-09-05 15:25:00;40646;5911;42;49;26565;61300;2250;5299
2022-09-05 15:30:00;40459;5898;43;48;27133;61693;2266;5334
2022-09-05 15:35:00;40453;5913;44;46;27283;61823;2246;5343
2022-09-05 15:40:00;40425;5920;43;47;27327;61832;2256;5340
2022-09-05 15:45:00;40487;5873;48;40;27301;61915;2249;5356
2022-09-05 15:50:00;40516;5875;49;42;27259;61900;2233;5365
2022-09-05 15:55:00;40495;5912;45;44;27217;61801;2207;5380
2022-09-05 16:00:00;40453;5927;44;45;27256;61782;2224;5384
2022-09-05 16:05:00;40427;5949;44;46;27295;61773;2232;5397
2022-09-05 16:10:00;40407;6018;45;44;27349;61738;2235;5392
2022-09-05 16:15:00;40348;6011;48;44;27417;61754;2260;5391
2022-09-05 16:20:00;40453;5964;48;41;26906;61395;2185;5377
2022-09-05 16:25:00;40451;5965;47;44;26931;61417;2187;5372
2022-09-05 16:30:00;40428;6007;46;45;26934;61355;2195;5390
2022-09-05 16:35:00;40353;5963;48;43;26868;61258;2198;5379
2022-09-05 16:40:00;40336;5984;46;45;26914;61266;2190;5412
2022-09-05 16:45:00;40369;5965;49;42;26946;61350;2196;5413
2022-09-05 16:50:00;40261;5957;46;44;26996;61300;2205;5390
2022-09-05 16:55:00;40221;5935;48;43;26998;61284;2208;5389
2022-09-05 17:00:00;40201;5946;49;43;27088;61343;2231;5387
2022-09-05 17:05:00;40188;5973;46;43;27134;61349;2219;5392
2022-09-05 17:10:00;40183;6409;47;43;27523;61297;2292;5404
2022-09-05 17:15:00;40168;6409;47;42;27581;61340;2296;5402
2022-09-05 17:20:00;40155;6435;48;43;27589;61309;2310;5404
2022-09-05 17:25:00;40165;6493;48;46;27598;61270;2325;5398
2022-09-05 17:30:00;39760;6520;45;49;27868;61108;2345;5346
2022-09-05 17:35:00;39790;6500;46;47;27850;61140;2358;5365
2022-09-05 17:40:00;39773;6510;45;48;27970;61233;2369;5363
